item_id,timestamp,HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA
0,2023-02-22 20:57:00,4887.0,1146.0,757.0,243.0,1049.0,129.0,830.0,963.0,119.0,23.0
0,2023-02-22 21:02:00,4887.0,1146.0,757.0,243.0,1049.0,129.0,830.0,963.0,119.0,23.0
0,2023-02-22 21:07:00,4887.0,1146.0,757.0,243.0,1049.0,129.0,830.0,963.0,119.0,23.0
0,2023-02-22 21:12:00,4479.0,1130.0,710.0,228.0,991.0,126.0,563.0,940.0,123.0,22.0
0,2023-02-22 21:17:00,4479.0,1130.0,710.0,228.0,991.0,126.0,563.0,940.0,123.0,22.0
0,2023-02-22 21:22:00,4479.0,1130.0,710.0,228.0,991.0,126.0,563.0,940.0,123.0,22.0
0,2023-02-22 21:27:00,4479.0,1130.0,710.0,228.0,991.0,126.0,563.0,940.0,123.0,22.0
0,2023-02-22 21:32:00,4479.0,1130.0,710.0,228.0,991.0,126.0,563.0,940.0,123.0,22.0
0,2023-02-22 21:37:00,4760.0,1199.0,641.0,209.0,1008.0,119.0,785.0,986.0,122.0,19.0
0,2023-02-22 21:42:00,4760.0,1199.0,641.0,209.0,1008.0,119.0,785.0,986.0,122.0,19.0
0,2023-02-22 21:47:00,4760.0,1199.0,641.0,209.0,1008.0,119.0,785.0,986.0,122.0,19.0
0,2023-02-22 21:52:00,4760.0,1199.0,641.0,209.0,1008.0,119.0,785.0,986.0,122.0,19.0
0,2023-02-22 21:57:00,4760.0,1199.0,641.0,209.0,1008.0,119.0,785.0,986.0,122.0,19.0
0,2023-02-22 22:02:00,4614.0,1193.0,594.0,200.0,1021.0,121.0,704.0,958.0,126.0,18.0
0,2023-02-22 22:07:00,4614.0,1193.0,594.0,200.0,1021.0,121.0,704.0,958.0,126.0,18.0
