HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA,timeStamp
4943.0,1227.0,896.0,220.0,1077.0,121.0,641.0,963.0,132.0,7.0,32472.0
4930.4098360655735,1180.573770491803,942.8196721311476,221.4754098360656,1107.1967213114754,121.3934426229508,621.1311475409836,939.688524590164,132.39344262295083,6.60655737704918,32478.0
4917.819672131148,1134.1475409836066,989.639344262295,222.9508196721312,1137.3934426229507,121.78688524590164,601.2622950819672,916.3770491803278,132.78688524590163,6.213114754098361,32484.0
4905.229508196721,1087.72131147541,1036.4590163934429,224.4262295081967,1167.5901639344263,122.18032786885246,581.3934426229508,893.0655737704918,133.18032786885246,5.819672131147541,32490.0
4892.639344262295,1041.295081967213,1083.27868852459,225.9016393442623,1197.7868852459017,122.57377049180327,561.5245901639344,869.7540983606557,133.5737704918033,5.426229508196721,32496.0
4880.049180327869,994.8688524590164,1130.0983606557377,227.37704918032787,1227.983606557377,122.9672131147541,541.655737704918,846.4426229508197,133.9672131147541,5.032786885245901,32502.0
4867.459016393443,948.4426229508196,1176.9180327868853,228.85245901639345,1258.1803278688524,123.36065573770492,521.7868852459017,823.1311475409836,134.36065573770492,4.639344262295082,32508.0
4854.868852459016,902.016393442623,1223.7377049180327,230.327868852459,1288.377049180328,123.75409836065572,501.9180327868853,799.8196721311475,134.75409836065575,4.245901639344263,32514.0
4842.278688524591,855.5901639344263,1270.5573770491803,231.80327868852456,1318.573770491803,124.14754098360656,482.0491803278688,776.5081967213115,135.14754098360655,3.8524590163934422,32520.0
4829.688524590164,809.1639344262295,1317.377049180328,233.27868852459017,1348.770491803279,124.54098360655738,462.1803278688525,753.1967213114754,135.54098360655738,3.4590163934426226,32526.0
4817.098360655737,762.7377049180328,1364.1967213114754,234.75409836065572,1378.967213114754,124.9344262295082,442.311475409836,729.8852459016393,135.9344262295082,3.065573770491803,32532.0
4816.833333333333,758.8333333333334,1370.0,236.16666666666663,1380.5,124.66666666666669,449.3333333333333,722.6666666666666,132.5,3.0,32538.0
4819.033333333334,763.4333333333333,1367.6,237.56666666666663,1376.3,124.26666666666668,461.73333333333335,718.6666666666666,128.3,3.0,32544.0
