HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA,timeStamp
4943.0,1227.0,896.0,220.0,1077.0,121.0,641.0,963.0,132.0,7.0,32472.0
4922.016393442623,1149.622950819672,974.032786885246,222.45901639344265,1127.327868852459,121.65573770491804,607.8852459016393,924.1475409836064,132.65573770491804,6.344262295081967,32482.0
4901.0327868852455,1072.2459016393443,1052.0655737704917,224.91803278688525,1177.655737704918,122.31147540983606,574.7704918032787,885.2950819672132,133.31147540983608,5.688524590163935,32492.0
4880.049180327869,994.8688524590164,1130.0983606557377,227.37704918032787,1227.983606557377,122.9672131147541,541.655737704918,846.4426229508197,133.9672131147541,5.032786885245901,32502.0
4859.065573770492,917.4918032786884,1208.1311475409836,229.8360655737705,1278.311475409836,123.62295081967213,508.54098360655735,807.5901639344262,134.62295081967213,4.377049180327869,32512.0
4838.081967213115,840.1147540983607,1286.1639344262294,232.29508196721312,1328.639344262295,124.27868852459017,475.4262295081967,768.7377049180328,135.27868852459017,3.721311475409836,32522.0
4817.098360655737,762.7377049180328,1364.1967213114754,234.75409836065572,1378.967213114754,124.9344262295082,442.311475409836,729.8852459016393,135.9344262295082,3.065573770491803,32532.0
4818.3,761.9,1368.4,237.1,1377.7,124.4,457.6,720.0,129.7,3.0,32542.0
4821.966666666666,769.5666666666667,1364.4,239.4333333333333,1370.7,123.73333333333332,478.26666666666665,713.3333333333334,122.7,3.0,32552.0
4825.633333333333,777.2333333333333,1360.4,241.76666666666668,1363.7,123.06666666666666,498.9333333333333,706.6666666666666,115.7,3.0,32562.0
4770.0,756.0,1365.6666666666667,248.33333333333331,1325.3333333333333,121.66666666666669,511.0,693.0,115.66666666666669,3.333333333333333,32572.0
4707.777777777777,731.5555555555555,1371.962962962963,255.3703703703704,1283.4814814814815,120.1851851851852,522.1111111111111,678.5555555555555,116.4074074074074,3.703703703703704,32582.0
4660.628571428571,717.0857142857143,1370.5428571428572,260.9428571428571,1247.7714285714285,119.0,536.0857142857143,668.3142857142857,116.54285714285714,4.285714285714286,32592.0
4673.771428571428,742.5142857142857,1338.2571428571428,260.65714285714284,1236.6285714285714,119.0,561.5142857142857,674.8857142857142,114.25714285714284,5.714285714285714,32602.0
4686.914285714286,767.9428571428572,1305.9714285714283,260.37142857142857,1225.4857142857145,119.0,586.9428571428572,681.4571428571429,111.97142857142858,7.142857142857142,32612.0
4700.057142857143,793.3714285714286,1273.6857142857143,260.0857142857143,1214.3428571428572,119.0,612.3714285714286,688.0285714285715,109.68571428571428,8.571428571428571,32622.0
4705.029411764706,832.7058823529412,1200.3823529411766,252.58823529411765,1193.0882352941176,119.82352941176472,649.4411764705883,708.9411764705883,110.8529411764706,9.617647058823527,32632.0
4706.5,878.0,1109.5,242.0,1167.5,121.0,691.5,736.0,113.5,10.5,32642.0
4707.970588235294,923.2941176470588,1018.6176470588236,231.41176470588235,1141.9117647058824,122.17647058823528,733.5588235294117,763.0588235294117,116.1470588235294,11.382352941176473,32652.0
4705.735294117647,961.529411764706,950.7647058823528,226.3823529411765,1110.235294117647,123.26470588235294,766.7058823529412,786.1470588235294,118.08823529411764,12.264705882352942,32662.0
4694.85294117647,983.2941176470588,936.6470588235294,234.3235294117647,1064.3529411764705,124.1470588235294,779.0588235294117,799.9705882352941,118.38235294117646,13.147058823529411,32672.0
4683.970588235294,1005.0588235294116,922.529411764706,242.26470588235293,1018.470588235294,125.02941176470588,791.4117647058823,813.7941176470588,118.67647058823528,14.029411764705882,32682.0
4673.088235294118,1026.8235294117646,908.4117647058824,250.2058823529412,972.5882352941176,125.91176470588236,803.7647058823529,827.6176470588235,118.97058823529412,14.911764705882351,32692.0
4724.553571428572,1050.857142857143,897.1964285714286,250.67857142857144,980.0535714285714,126.96428571428572,815.4464285714286,843.625,121.73214285714286,15.642857142857142,32702.0
4782.946428571428,1075.142857142857,886.3035714285714,250.32142857142856,993.4464285714286,128.03571428571428,827.0535714285714,859.875,124.76785714285714,16.357142857142858,32712.0
4841.339285714285,1099.428571428571,875.4107142857143,249.9642857142857,1006.8392857142856,129.10714285714286,838.6607142857143,876.125,127.80357142857144,17.07142857142857,32722.0
4899.732142857143,1123.7142857142858,864.5178571428571,249.6071428571429,1020.2321428571428,130.17857142857142,850.2678571428571,892.375,130.83928571428572,17.785714285714285,32732.0
4958.125,1148.0,853.625,249.25,1033.625,131.25,861.875,908.625,133.875,18.5,32742.0
4907.92,1150.12,830.88,236.64,1028.12,132.36,833.76,908.36,137.92,18.76,32752.0
4604.32,1100.52,780.48,195.44,978.52,133.56,712.96,869.56,144.32,17.96,32762.0
4300.72,1050.92,730.08,154.24,928.92,134.76,592.1600000000001,830.76,150.72,17.16,32772.0
