item_id,HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA,timestamp
17340,4034.051282,1028.512821,664.1538462,42.07692308,699,67.71794872,765.5128205,730.9487179,122.9230769,23,2023/3/13 1:00
17400,3906.435897,1015,664.0769231,41.53846154,697.6410256,67,676.8974359,708.2820513,122.8205128,21.71794872,2023/3/13 2:00
17460,3968.589744,1053.461538,668.2820513,44.71794872,693.1282051,66.28205128,695.2564103,712.8974359,122,23.56410256,2023/3/13 3:00
17520,4035.692308,1012.435897,659.3589744,45,692.7179487,66,805.5128205,718.3076923,122.1794872,25.17948718,2023/3/13 4:00
17580,3965.025641,1028.025641,662.4358974,44.28205128,694.5641026,65.28205128,687.2564103,745.1794872,123,24.56410256,2023/3/13 5:00
17640,4127.181818,1042.272727,669.4545455,45.81818182,694.8181818,66,824.3636364,748.6363636,122,25.63636364,2023/3/13 6:00
17700,3854.153846,944.4615385,763.0769231,63.92307692,711.3846154,86.15384615,588.8461538,708.3846154,111.6153846,26.38461538,2023/3/13 7:00
17760,4459.4,505.45,1893.1,214.7,977.4,80.2,653.75,317.05,95.6,17.05,2023/3/13 8:00
17820,4633.288462,333.6730769,2436.5,233.7307692,1146.769231,81.57692308,421.9807692,205.0384615,82.32692308,7,2023/3/13 9:00
17880,4425.615385,323.4615385,2486.846154,247.5384615,1072,75.23076923,283.4615385,169.4615385,83.38461538,7,2023/3/13 10:00
17940,4659,356.6153846,2609.846154,243.2307692,1099,62,242.1538462,259.5384615,84.84615385,7,2023/3/13 11:00
18000,4542.642857,1118.571429,1489.428571,143.2857143,638.7857143,51.57142857,503.6428571,685.1428571,88.78571429,18.28571429,2023/3/13 12:00
18060,4566.368421,1048.105263,1434.210526,120.7368421,618.7894737,51.15789474,643.2631579,702.2105263,95.15789474,24.63157895,2023/3/13 13:00
18120,4538.916667,562.5833333,2414.916667,118.25,1075.416667,51.83333333,226.1666667,159.3333333,89.66666667,10.83333333,2023/3/13 14:00
18180,4222.1,460.8,2170.1,157.6,1092.8,51.3,228,180.7,81.5,8.2,2023/3/13 15:00
18240,4528.53125,565.625,2151.46875,200.21875,976.5625,50.40625,372.34375,350,105.125,7.40625,2023/3/13 16:00
18300,4621.875,895.625,1628,114.3125,650.25,58.1875,626.9375,691.5625,118.5625,10.9375,2023/3/13 17:00
18360,4643.36,966.92,1455.8,110.16,713.28,65.32,699.32,642,140.56,25.48,2023/3/13 18:00
18420,4719.12,680.04,1850.48,127.96,1007.72,61,588.04,453.12,128.72,11,2023/3/13 19:00
18480,4850.590909,706,1844.136364,139.3636364,1028.045455,83.95454545,640.0454545,501.5,117.1363636,13.72727273,2023/3/13 20:00
18540,4496.571429,1152.857143,1106.714286,101.8571429,574.4285714,66.85714286,789.7142857,733.1428571,115.4285714,24.28571429,2023/3/13 21:00
18600,4454.076923,1270.538462,900.3846154,132.2307692,494.4615385,43.61538462,883.6923077,750.0769231,117.2307692,37.69230769,2023/3/13 22:00
18660,4513.8,1437.8,776.4,143.4,466.8,37.2,988.6,682.2,120.4,41.6,2023/3/13 23:00
18720,4406,1423.878049,739.804878,127.8292683,485.3414634,48.36585366,901.3658537,697.804878,122.195122,35.6097561,2023/3/14 0:00
18780,4343.101227,1364.003067,738.2546012,122.1717791,494.6687117,54.08282209,854.8680982,734.4723926,123.5797546,33.25460123,2023/3/14 1:00
18840,4276.659509,1332.898773,736.5981595,120.3312883,493.9325153,54.26687117,812.3527607,744.4110429,124.8680982,31.59815951,2023/3/14 2:00
18900,4210.217791,1301.794479,734.9417178,118.4907975,493.196319,54.45092025,769.8374233,754.3496933,126.1564417,29.94171779,2023/3/14 3:00
18960,4143.776074,1270.690184,733.2852761,116.6503067,492.4601227,54.63496933,727.3220859,764.2883436,127.4447853,28.28527607,2023/3/14 4:00
19020,4077.334356,1239.58589,731.6288344,114.809816,491.7239264,54.8190184,684.8067485,774.2269939,128.7331288,26.62883436,2023/3/14 5:00
19080,4039.166667,1228.166667,729.9166667,112.9166667,491.1666667,55,655.5833333,779.4166667,129.9166667,25,2023/3/14 6:00
19140,3986,1102.272727,803.8181818,143.1818182,561.2727273,76.09090909,684.1818182,683.4545455,123,28,2023/3/14 7:00
19200,4736.411765,509.4705882,2039.235294,236.4117647,1003.235294,74.17647059,674.2941176,395,108.6470588,6.529411765,2023/3/14 8:00
19260,4830,223,2526.769231,298.9230769,1209.384615,65,485.6153846,279.6153846,99.61538462,6,2023/3/14 9:00
19320,4516.875,230.75,2481.75,294.5,1192.25,60.875,312.375,193,100.375,6.375,2023/3/14 10:00
19380,4706.615385,317.5384615,2516.846154,298.6153846,1210.692308,58,277.1538462,276.3846154,99.53846154,8.461538462,2023/3/14 11:00
19440,4819.733333,1076,1603.266667,275.8,756.3333333,55.13333333,565,712.9333333,78.13333333,28.06666667,2023/3/14 12:00
19500,4653.448276,998.2413793,1551.137931,254.3793103,777.9310345,48.20689655,525.3448276,676.6206897,90.86206897,33.31034483,2023/3/14 13:00
19560,4824.615385,549.9230769,2450.076923,296,1245.230769,56.23076923,332.1538462,166.5384615,71.07692308,9.615384615,2023/3/14 14:00
19620,4613.571429,456.2857143,2313,303.7142857,1295.142857,55.14285714,260.5714286,205.4285714,73.57142857,9.571428571,2023/3/14 15:00
19680,4878.705882,603.2352941,2324.764706,308.0588235,984.1176471,48.17647059,393.8823529,477.0588235,86.05882353,9.588235294,2023/3/14 16:00
19740,4565.75,984.875,1622,199,587.5,57.375,565,673.625,116.75,16,2023/3/14 17:00
19800,4750.714286,1137.428571,1326.142857,179.7142857,635.1428571,45.57142857,685.4285714,787.2857143,151.5714286,27.71428571,2023/3/14 18:00
19860,4885.153846,601.8461538,2018.846154,248.4615385,1069.846154,76.84615385,522.3846154,529,136.2307692,7,2023/3/14 19:00
19920,4901.518519,667.4814815,1931.185185,265.1851852,1046.888889,61.22222222,600.7037037,504.4074074,141.962963,8.888888889,2023/3/14 20:00
19980,4420.533333,1143.4,1142.066667,182,536.1333333,46.8,690.2,738.1333333,152.2,18.4,2023/3/14 21:00
20040,4398.692308,1376.769231,838.0769231,170.7692308,441.1538462,28.23076923,869.5384615,680.5384615,157.7692308,34.84615385,2023/3/14 22:00
20100,3882.666667,1272,713.3333333,146,476.3333333,44,599.3333333,632.3333333,151,38.33333333,2023/3/14 23:00
20160,3993.320522,1154.865845,673.3531545,117.5997099,468.9666425,42.88324873,690.5852067,813.8999275,150.9166062,40.73313996,2023/3/15 0:00
20220,4007.200145,1151.907179,684.7092096,116.555475,468.8796229,42.5786802,697.3292241,813.6388687,150.6990573,40.03698332,2023/3/15 1:00
20280,4021.079768,1148.948513,696.0652647,115.51124,468.7926033,42.27411168,704.0732415,813.37781,150.4815083,39.34082669,2023/3/15 2:00
20340,4034.959391,1145.989848,707.4213198,114.4670051,468.7055838,41.96954315,710.8172589,813.1167513,150.2639594,38.64467005,2023/3/15 3:00
20400,4048.839014,1143.031182,718.7773749,113.4227701,468.6185642,41.66497462,717.5612763,812.8556925,150.0464104,37.94851342,2023/3/15 4:00
20460,4062.718637,1140.072516,730.13343,112.3785352,468.5315446,41.36040609,724.3052937,812.5946338,149.8288615,37.25235678,2023/3/15 5:00
20520,4076.59826,1137.113851,741.4894851,111.3343002,468.444525,41.05583756,731.0493111,812.3335751,149.6113125,36.55620015,2023/3/15 6:00
20580,4090.477883,1134.155185,752.8455402,110.2900653,468.3575054,40.75126904,737.7933285,812.0725163,149.3937636,35.86004351,2023/3/15 7:00
20640,4104.357505,1131.196519,764.2015954,109.2458303,468.2704859,40.44670051,744.5373459,811.8114576,149.1762146,35.16388687,2023/3/15 8:00
20700,4118.237128,1128.237854,775.5576505,108.2015954,468.1834663,40.14213198,751.2813633,811.5503988,148.9586657,34.46773024,2023/3/15 9:00
20760,4132.116751,1125.279188,786.9137056,107.1573604,468.0964467,39.83756345,758.0253807,811.2893401,148.7411168,33.7715736,2023/3/15 10:00
20820,4145.996374,1122.320522,798.2697607,106.1131255,468.0094271,39.53299492,764.7693981,811.0282814,148.5235678,33.07541697,2023/3/15 11:00
20880,4159.875997,1119.361856,809.6258158,105.0688905,467.9224075,39.2284264,771.5134155,810.7672226,148.3060189,32.37926033,2023/3/15 12:00
20940,4173.75562,1116.403191,820.9818709,104.0246555,467.835388,38.92385787,778.2574329,810.5061639,148.0884699,31.6831037,2023/3/15 13:00
21000,4187.635243,1113.444525,832.337926,102.9804206,467.7483684,38.61928934,785.0014503,810.2451051,147.870921,30.98694706,2023/3/15 14:00
21060,4201.514866,1110.485859,843.6939811,101.9361856,467.6613488,38.31472081,791.7454677,809.9840464,147.653372,30.29079043,2023/3/15 15:00
21120,4215.394489,1107.527194,855.0500363,100.8919507,467.5743292,38.01015228,798.4894851,809.7229877,147.4358231,29.59463379,2023/3/15 16:00
21180,4229.274112,1104.568528,866.4060914,99.84771574,467.4873096,37.70558376,805.2335025,809.4619289,147.2182741,28.89847716,2023/3/15 17:00
21240,4243.153735,1101.609862,877.7621465,98.80348078,467.4002901,37.40101523,811.9775199,809.2008702,147.0007252,28.20232052,2023/3/15 18:00
21300,4257.033358,1098.651197,889.1182016,97.75924583,467.3132705,37.0964467,818.7215373,808.9398115,146.7831762,27.50616389,2023/3/15 19:00
21360,4270.91298,1095.692531,900.4742567,96.71501088,467.2262509,36.79187817,825.4655547,808.6787527,146.5656273,26.81000725,2023/3/15 20:00
21420,4284.792603,1092.733865,911.8303118,95.67077592,467.1392313,36.48730964,832.2095722,808.417694,146.3480783,26.11385062,2023/3/15 21:00
21480,4298.672226,1089.775199,923.1863669,94.62654097,467.0522117,36.18274112,838.9535896,808.1566352,146.1305294,25.41769398,2023/3/15 22:00
